epoch,step,vehicle_id,speed_kmh,accel_ms2,prox_m,wave_m,ai_score,category
3,102,cross_0,46.83,0.186,114.92,33.736,45.62,Normal
3,102,cross_1,50.38,0.415,130.1,91.312,47.3,Normal
3,102,cross_2,50.38,0.374,158.66,166.426,47.14,Normal
3,102,cross_3,50.28,0.177,195.53,151.419,46.32,Normal
3,105,cross_0,46.83,-0.022,110.41,33.737,44.96,Normal
3,105,cross_1,50.25,-0.375,125.27,70.187,47.11,Normal
3,105,cross_2,50.27,-0.304,153.69,163.838,46.83,Normal
3,105,cross_3,50.19,-0.238,190.57,156.649,46.55,Normal
3,108,cross_0,46.9,0.191,106.65,33.738,45.65,Normal
3,108,cross_1,50.3,0.142,121.11,35.511,46.19,Normal
3,108,cross_2,50.37,0.281,149.22,160.448,46.76,Normal
3,108,cross_3,50.26,0.19,186.03,160.943,46.37,Normal
3,111,cross_0,46.89,-0.025,102.94,33.74,44.99,Normal
3,111,cross_1,50.14,-0.421,116.99,35.753,47.27,Normal
3,111,cross_2,50.3,-0.191,144.77,156.204,46.38,Normal
3,111,cross_3,50.26,-0.007,181.49,164.376,45.64,Normal
3,114,cross_0,46.76,-0.342,99.27,33.741,46.23,Normal
3,114,cross_1,50.22,0.202,112.9,35.938,46.41,Normal
3,114,cross_2,50.28,-0.056,140.32,151.036,45.84,Normal
3,114,cross_3,50.25,-0.012,176.95,167.001,45.66,Normal
3,117,cross_0,46.71,-0.156,95.66,33.743,45.47,Normal
3,117,cross_1,50.22,0.002,108.84,36.073,45.61,Normal
3,117,cross_2,50.24,-0.099,135.89,144.843,46.01,Normal
3,117,cross_3,50.39,0.364,172.41,168.854,47.1,Normal
3,120,cross_0,46.72,0.026,92.11,33.744,44.95,Normal
3,120,cross_1,50.28,0.158,104.82,36.164,46.25,Normal
3,120,cross_2,50.17,-0.206,131.46,137.488,46.42,Normal
3,120,cross_3,50.22,-0.461,167.88,169.962,47.45,Normal
3,120,cross_4,46.8,-9.804,216.72,69.945,64.87,Normal
3,123,cross_0,46.83,0.303,89.41,33.745,46.08,Normal
3,123,cross_1,50.37,0.266,101.57,36.219,46.7,Normal
3,123,cross_2,50.32,0.425,127.6,128.77,47.33,Normal
3,123,cross_3,50.31,0.242,163.8,170.338,46.59,Normal
3,123,cross_4,48.98,6.044,212.65,90.709,65.33,Normal
3,126,cross_0,46.74,-0.225,86.82,33.745,45.75,Normal
3,126,cross_1,50.14,-0.628,98.41,36.246,48.1,Normal
3,126,cross_2,50.35,0.07,123.75,118.391,45.91,Normal
3,126,cross_3,50.32,0.04,159.73,169.989,45.79,Normal
3,126,cross_4,50.32,3.726,208.44,106.382,60.53,Normal
3,129,cross_0,46.66,-0.241,84.33,33.746,45.8,Normal
3,129,cross_1,50.39,0.671,95.33,36.255,48.32,Normal
3,129,cross_2,50.38,0.093,119.94,105.861,46.01,Normal
3,129,cross_3,50.38,0.156,155.66,168.909,46.26,Normal
3,129,cross_4,50.32,0.02,204.21,118.991,45.71,Normal
3,132,cross_0,46.72,0.188,81.13,33.746,45.6,Normal
3,132,cross_1,50.36,-0.077,91.57,36.255,45.95,Normal
3,132,cross_2,50.18,-0.547,115.59,90.29,47.78,Normal
3,132,cross_3,50.33,-0.132,151.15,167.085,46.16,Normal
3,132,cross_4,50.36,0.107,199.65,129.435,46.06,Normal
3,135,cross_0,46.66,-0.186,78.88,33.747,45.58,Normal
3,135,cross_1,50.15,-0.578,88.68,36.255,47.9,Normal
3,135,cross_2,50.37,0.521,111.83,69.669,47.72,Normal
3,135,cross_3,50.28,-0.128,147.1,164.491,46.13,Normal
3,135,cross_4,50.28,-0.218,195.43,138.206,46.49,Normal
3,138,cross_0,46.81,0.414,75.92,33.747,46.53,Normal
3,138,cross_1,50.17,0.052,85.11,36.255,45.8,Normal
3,138,cross_2,50.2,-0.482,107.51,36.207,47.53,Normal
3,138,cross_3,50.27,-0.036,142.6,161.09,45.76,Normal
3,138,cross_4,50.28,-0.002,190.88,145.607,45.63,Normal
3,141,cross_0,46.67,-0.374,72.22,33.747,46.34,Normal
3,141,cross_1,50.27,0.272,80.82,36.255,46.7,Normal
3,141,cross_2,50.39,0.543,102.6,36.243,47.82,Normal
3,141,cross_3,50.22,-0.138,137.62,156.83,46.16,Normal
3,141,cross_4,50.24,-0.114,185.99,151.838,46.07,Normal
3,144,cross_0,46.77,0.266,69.52,33.748,45.92,Normal
3,144,cross_1,50.39,0.353,77.44,36.254,47.05,Normal
3,144,cross_2,50.13,-0.723,98.31,36.257,48.48,Normal
3,144,cross_3,50.27,0.133,133.11,151.638,46.15,Normal
3,144,cross_4,50.18,-0.167,181.44,157.039,46.26,Normal
3,147,cross_0,46.69,-0.22,67.88,33.748,45.72,Normal
3,147,cross_1,50.31,-0.231,75.02,36.255,46.55,Normal
3,147,cross_2,50.14,0.014,94.69,36.259,45.64,Normal
3,147,cross_3,50.2,-0.187,129.1,145.415,46.35,Normal
3,147,cross_4,50.2,0.049,177.22,161.308,45.79,Normal
3,150,cross_0,46.77,0.232,67.34,33.749,45.79,Normal
3,150,cross_1,50.23,-0.213,73.64,36.255,46.46,Normal
3,150,cross_2,50.26,0.354,91.77,36.258,47.03,Normal
3,150,cross_3,50.22,0.042,125.6,138.021,45.77,Normal
3,150,cross_4,50.33,0.375,173.34,164.719,47.13,Normal
3,153,cross_0,46.91,0.372,67.02,33.749,46.38,Normal
3,153,cross_1,50.22,-0.034,72.47,36.256,45.74,Normal
3,153,cross_2,50.28,0.037,88.96,36.258,45.76,Normal
3,153,cross_3,50.22,0.001,122.15,129.255,45.61,Normal
3,153,cross_4,50.21,-0.34,169.49,167.324,46.96,Normal
3,156,cross_0,46.91,0.001,66.92,33.749,44.9,Normal
3,156,cross_1,50.25,0.092,71.52,36.256,45.98,Normal
3,156,cross_2,50.33,0.139,86.25,36.258,46.18,Normal
3,156,cross_3,50.38,0.443,118.74,118.815,47.41,Normal
3,156,cross_4,50.38,0.474,165.64,169.16,47.54,Normal
3,159,cross_0,46.77,-0.376,67.05,33.749,46.37,Normal
3,159,cross_1,50.33,0.196,70.82,36.257,46.41,Normal
3,159,cross_2,50.31,-0.049,83.67,36.257,45.82,Normal
3,159,cross_3,50.2,-0.483,115.39,106.208,47.53,Normal
3,159,cross_4,50.23,-0.417,161.82,170.252,47.28,Normal
3,162,cross_0,46.8,0.074,66.51,33.749,45.16,Normal
3,162,cross_1,50.33,0.002,69.46,36.258,45.64,Normal
3,162,cross_2,50.38,0.198,80.48,36.257,46.43,Normal
3,162,cross_3,50.22,0.036,111.53,90.532,45.75,Normal
3,162,cross_4,50.3,0.179,157.64,170.615,46.34,Normal
3,162,cross_5,30.16,-56.198,208.57,69.489,62.02,Normal
3,165,cross_0,46.9,0.287,67.1,33.75,46.04,Normal
3,165,cross_1,50.26,-0.195,69.24,36.258,46.39,Normal
3,165,cross_2,50.18,-0.562,78.17,36.257,47.84,Normal
3,165,cross_3,50.34,0.358,108.28,69.747,47.06,Normal
3,165,cross_4,50.32,0.076,153.84,170.252,45.93,Normal
3,165,cross_5,32.32,5.991,206.09,90.19,62.32,Normal
3,168,cross_0,46.74,-0.461,67.91,33.75,46.7,Normal
3,168,cross_1,50.19,-0.181,69.27,36.259,46.32,Normal
3,168,cross_2,50.22,0.106,76.0,36.257,46.03,Normal
3,168,cross_3,50.36,0.057,105.09,35.863,45.87,Normal
3,168,cross_4,50.24,-0.234,150.07,169.16,46.55,Normal
3,168,cross_5,34.53,6.145,203.44,105.935,62.65,Normal
3,171,cross_0,46.71,-0.069,68.92,33.75,45.13,Normal
3,171,cross_1,50.29,0.285,69.56,36.259,46.76,Normal
3,171,cross_2,50.16,-0.172,74.02,36.257,46.28,Normal
3,171,cross_3,50.39,0.067,101.97,36.021,45.91,Normal
3,171,cross_4,50.33,0.235,146.32,167.324,46.57,Normal
3,171,cross_5,36.6,5.758,200.62,118.687,62.98,Normal
3,174,cross_0,46.66,-0.139,70.14,33.749,45.39,Normal
3,174,cross_1,50.16,-0.376,70.09,36.259,47.1,Normal
3,174,cross_2,50.19,0.083,72.22,36.257,45.93,Normal
3,174,cross_3,50.19,-0.549,98.93,36.132,47.79,Normal
3,174,cross_4,50.23,-0.269,142.6,164.719,46.68,Normal
3,174,cross_5,38.89,6.367,197.64,129.309,63.36,Normal
3,177,cross_0,46.78,0.331,71.55,33.749,46.19,Normal
3,177,cross_1,50.36,0.572,70.87,36.259,47.93,Normal
3,177,cross_2,50.37,0.513,70.63,36.257,47.69,Normal
3,177,cross_3,50.24,0.128,95.98,36.203,46.12,Normal
3,177,cross_4,50.3,0.204,138.9,161.309,46.44,Normal
3,177,cross_5,41.39,6.951,194.48,138.271,63.81,Normal
3,180,cross_0,46.76,-0.047,73.14,33.748,45.05,Normal
3,180,cross_1,50.17,-0.549,71.89,36.259,47.79,Normal
3,180,cross_2,50.28,-0.25,69.25,36.257,46.62,Normal
3,180,cross_3,50.23,-0.022,93.13,36.241,45.69,Normal
3,180,cross_4,50.21,-0.263,135.22,157.04,46.65,Normal
3,180,cross_5,43.72,6.458,191.14,145.862,64.25,Normal
3,183,cross_0,46.9,0.369,74.9,33.748,46.36,Normal
3,183,cross_1,50.14,-0.072,73.13,36.259,45.87,Normal
3,183,cross_2,50.23,-0.15,68.1,36.257,46.2,Normal
3,183,cross_3,50.32,0.251,90.39,36.257,46.63,Normal
3,183,cross_4,50.3,0.265,131.58,151.84,46.68,Normal
3,183,cross_5,46.06,6.511,187.63,152.272,64.72,Normal
3,186,cross_0,46.79,-0.303,76.82,33.746,46.08,Normal
3,186,cross_1,50.26,0.346,74.59,36.259,47.0,Normal
3,186,cross_2,50.22,-0.029,67.2,36.257,45.72,Normal
3,186,cross_3,50.34,0.062,87.75,36.259,45.88,Normal
3,186,cross_4,50.27,-0.081,127.97,145.611,45.94,Normal
3,186,cross_5,48.48,6.724,183.94,157.633,65.22,Normal
3,189,cross_0,46.92,0.361,78.88,33.745,46.34,Normal
3,189,cross_1,50.39,0.354,76.25,36.259,47.06,Normal
3,189,cross_2,50.32,0.291,66.54,36.257,46.79,Normal
3,189,cross_3,50.24,-0.294,85.25,36.258,46.79,Normal
3,189,cross_4,50.4,0.338,124.4,138.211,46.99,Normal
3,189,cross_5,50.16,4.664,180.11,162.04,64.25,Normal
3,192,cross_0,46.72,-0.556,81.08,33.744,47.07,Normal
3,192,cross_1,50.23,-0.443,78.1,36.259,47.38,Normal
3,192,cross_2,50.28,-0.118,66.15,36.257,46.09,Normal
3,192,cross_3,50.16,-0.222,82.87,36.257,46.48,Normal
3,192,cross_4,50.24,-0.419,120.87,129.442,47.29,Normal
3,192,cross_5,50.34,0.491,176.25,165.566,47.59,Normal
3,195,cross_0,46.89,0.493,83.41,33.743,46.86,Normal
3,195,cross_1,50.19,-0.119,80.12,36.259,46.07,Normal
3,195,cross_2,50.38,0.294,66.02,36.257,46.82,Normal
3,195,cross_3,50.22,0.183,80.65,36.256,46.34,Normal
3,195,cross_4,50.39,0.399,117.38,119.0,47.24,Normal
3,195,cross_5,50.21,-0.352,172.41,168.268,47.01,Normal
3,198,cross_0,46.81,-0.234,85.16,33.743,45.81,Normal
3,198,cross_1,50.19,0.004,81.56,36.259,45.61,Normal
3,198,cross_2,50.22,-0.468,65.26,36.257,47.47,Normal
3,198,cross_3,50.28,0.155,77.79,36.255,46.24,Normal
3,198,cross_4,50.27,-0.339,113.42,106.394,46.97,Normal
3,198,cross_5,50.26,0.121,168.22,170.185,46.1,Normal
3,201,cross_0,46.69,-0.346,86.39,33.743,46.23,Normal
3,201,cross_1,50.29,0.28,82.46,36.259,46.74,Normal
3,201,cross_2,50.24,0.057,63.88,36.258,45.84,Normal
3,201,cross_3,50.2,-0.222,74.26,36.254,46.49,Normal
3,201,cross_4,50.19,-0.21,108.96,90.728,46.44,Normal
3,201,cross_5,50.18,-0.224,163.66,171.343,46.49,Normal
3,204,cross_0,46.78,0.251,87.19,33.743,45.87,Normal
3,204,cross_1,50.4,0.299,82.91,36.259,46.84,Normal
3,204,cross_2,50.28,0.117,61.92,36.258,46.08,Normal
3,204,cross_3,50.32,0.352,70.03,36.252,47.04,Normal
3,204,cross_4,50.3,0.303,103.98,69.973,46.83,Normal
3,204,cross_5,50.17,-0.014,158.74,171.757,45.65,Normal
3,207,cross_0,46.68,-0.255,88.24,33.743,45.86,Normal
3,207,cross_1,50.2,-0.565,83.65,36.259,47.86,Normal
3,207,cross_2,50.24,-0.103,60.31,36.258,46.02,Normal
3,207,cross_3,50.25,-0.216,65.9,36.251,46.47,Normal
3,207,cross_4,50.33,0.084,99.0,36.248,45.97,Normal
3,207,cross_5,50.25,0.22,153.82,171.432,46.49,Normal
3,210,cross_0,46.92,0.64,89.53,33.744,47.45,Normal
3,210,cross_1,50.19,-0.007,84.68,36.259,45.63,Normal
3,210,cross_2,50.18,-0.174,59.07,36.258,46.29,Normal
3,210,cross_3,50.33,0.217,61.89,36.251,46.5,Normal
3,210,cross_4,50.35,0.069,94.02,36.259,45.91,Normal
3,210,cross_5,50.29,0.111,148.9,170.365,46.07,Normal
3,213,cross_0,46.84,-0.214,91.57,33.744,45.73,Normal
3,213,cross_1,50.23,0.11,86.57,36.259,46.05,Normal
3,213,cross_2,50.14,-0.107,59.05,36.258,46.02,Normal
3,213,cross_3,50.26,-0.175,58.91,36.251,46.31,Normal
3,213,cross_4,50.19,-0.455,89.58,36.261,47.42,Normal
3,213,cross_5,50.29,-0.015,144.34,168.541,45.68,Normal
3,216,cross_0,46.68,-0.43,93.26,33.744,46.56,Normal
3,216,cross_1,50.4,0.459,88.11,36.26,47.48,Normal
3,216,cross_2,50.14,0.008,58.6,36.257,45.62,Normal
3,216,cross_3,50.34,0.226,55.25,36.251,46.54,Normal
3,216,cross_4,50.36,0.473,84.6,36.263,47.53,Normal
3,216,cross_5,50.34,0.162,139.43,165.935,46.28,Normal
3,219,cross_0,46.69,0.02,94.72,33.744,44.93,Normal
3,219,cross_1,50.37,-0.077,89.39,36.261,45.95,Normal
3,219,cross_2,50.21,0.193,57.84,36.257,46.37,Normal
3,219,cross_3,50.32,-0.076,50.93,36.251,45.93,Normal
3,219,cross_4,50.16,-0.559,79.09,36.265,47.83,Normal
3,219,cross_5,50.36,0.058,134.19,162.511,45.87,Normal
3,222,cross_0,46.69,0.003,96.17,33.744,44.86,Normal
3,222,cross_1,50.23,-0.379,90.68,36.262,47.12,Normal
3,222,cross_2,50.31,0.274,57.15,36.257,46.72,Normal
3,222,cross_3,50.26,-0.158,46.27,36.252,46.69,Normal
3,222,cross_4,50.25,0.257,73.23,36.267,46.64,Normal
3,222,cross_5,50.17,-0.545,128.75,158.214,47.77,Normal
3,225,cross_0,46.69,-0.008,97.94,33.744,44.88,Normal
3,225,cross_1,50.34,0.295,92.33,36.263,46.81,Normal
3,225,cross_2,50.2,-0.314,57.07,36.256,46.85,Normal
3,225,cross_3,50.14,-0.343,41.92,36.252,49.05,Normal
3,225,cross_4,50.35,0.258,67.38,36.269,46.67,Normal
3,225,cross_5,50.34,0.474,123.35,152.971,47.53,Normal
3,228,cross_0,46.81,0.348,100.32,33.743,46.26,Normal
3,228,cross_1,50.18,-0.448,94.68,36.263,47.39,Normal
3,228,cross_2,50.31,0.324,58.14,36.256,46.92,Normal
3,228,cross_3,50.25,0.329,38.9,36.251,50.87,Normal
3,228,cross_4,50.34,-0.007,62.05,36.271,45.66,Normal
3,228,cross_5,50.34,0.013,118.3,146.681,45.68,Normal
3,231,cross_0,46.71,-0.288,103.17,33.742,46.0,Normal
3,231,cross_1,50.26,0.233,97.61,36.264,46.55,Normal
3,231,cross_2,50.21,-0.28,60.17,36.255,46.72,Normal
3,231,cross_3,50.38,0.335,37.29,36.251,52.15,Normal
3,231,cross_4,50.39,0.139,57.24,36.272,46.2,Normal
3,231,cross_5,50.15,-0.546,113.57,139.203,47.77,Normal
3,234,cross_0,46.77,0.178,106.42,33.741,45.57,Normal
3,234,cross_1,50.16,-0.273,100.98,36.264,46.68,Normal
3,234,cross_2,50.31,0.256,62.95,36.255,46.65,Normal
3,234,cross_3,50.33,-0.123,37.1,36.251,51.45,Normal
3,234,cross_4,50.25,-0.387,52.96,36.273,47.16,Normal
3,234,cross_5,50.31,0.458,109.12,130.331,47.46,Normal
3,237,cross_0,46.67,-0.284,109.48,33.741,45.98,Normal
3,237,cross_1,50.17,0.014,104.14,36.264,45.65,Normal
3,237,cross_2,50.14,-0.456,65.5,36.254,47.41,Normal
3,237,cross_3,50.14,-0.537,36.64,36.251,53.44,Normal
3,237,cross_4,50.29,0.11,48.17,36.274,46.17,Normal
3,237,cross_5,50.18,-0.371,104.39,119.756,47.08,Normal
3,240,cross_0,46.83,0.444,112.87,33.74,46.65,Normal
3,240,cross_1,50.2,0.094,107.7,36.263,45.98,Normal
3,240,cross_2,50.36,0.599,68.66,36.254,48.03,Normal
3,240,cross_3,50.2,0.173,37.55,36.251,51.25,Normal
3,240,cross_4,50.39,0.259,43.95,36.275,47.85,Normal
3,240,cross_5,50.18,-0.002,99.95,106.976,45.6,Normal
3,243,cross_0,46.86,0.066,116.11,33.739,45.14,Normal
3,243,cross_1,50.32,0.314,111.08,36.263,46.88,Normal
3,243,cross_2,50.17,-0.529,71.64,36.253,47.71,Normal
3,243,cross_3,50.28,0.214,38.27,36.25,50.87,Normal
3,243,cross_4,50.24,-0.417,39.19,36.276,51.02,Normal
3,243,cross_5,50.29,0.314,95.23,91.064,46.88,Normal
3,246,cross_0,46.88,0.061,119.27,33.738,45.13,Normal
3,246,cross_1,50.38,0.175,114.37,36.263,46.34,Normal
3,246,cross_2,50.36,0.543,74.54,36.252,47.81,Normal
3,246,cross_3,50.15,-0.349,38.99,36.25,50.86,Normal
3,246,cross_4,50.13,-0.282,33.86,36.276,55.05,Normal
3,246,cross_5,50.4,0.299,90.26,69.915,46.84,Normal
3,249,cross_0,46.67,-0.566,122.42,33.737,47.1,Normal
3,249,cross_1,50.3,-0.225,117.63,36.263,46.52,Normal
3,249,cross_2,50.29,-0.203,77.48,36.252,46.43,Normal
3,249,cross_3,50.21,0.154,39.93,36.25,49.46,Normal
3,249,cross_4,50.28,0.401,27.95,36.276,62.78,Normal
3,249,cross_5,50.14,-0.718,85.12,35.074,48.46,Normal
3,252,cross_0,46.81,0.381,125.86,33.737,46.39,Normal
3,252,cross_1,50.39,0.265,121.23,36.262,46.71,Normal
3,252,cross_2,50.26,-0.08,80.92,36.252,45.93,Normal
3,252,cross_3,50.24,0.095,42.07,36.25,48.0,Normal
3,252,cross_4,50.39,0.296,22.62,36.276,70.81,Aggressive
3,252,cross_5,50.21,0.198,80.27,35.401,46.4,Normal
3,255,cross_0,46.91,0.276,129.5,33.738,45.99,Normal
3,255,cross_1,50.27,-0.354,125.06,36.262,47.03,Normal
3,255,cross_2,50.24,-0.059,84.66,36.252,45.84,Normal
3,255,cross_3,50.23,-0.023,45.04,36.25,46.49,Normal
3,255,cross_4,50.38,-0.02,17.88,36.277,78.73,Aggressive
3,255,cross_5,50.14,-0.205,75.67,35.665,46.41,Normal
3,258,cross_0,46.82,-0.241,133.26,33.738,45.84,Normal
3,258,cross_1,50.21,-0.164,129.05,36.26,46.26,Normal
3,258,cross_2,50.2,-0.101,88.62,36.252,46.0,Normal
3,258,cross_3,50.18,-0.155,48.55,36.25,46.28,Normal
3,258,cross_4,50.14,-0.655,13.88,36.276,89.96,Aggressive
3,258,cross_5,50.29,0.427,71.28,35.872,47.33,Normal
3,261,cross_0,46.9,0.201,136.98,33.739,45.69,Normal
3,261,cross_1,50.33,0.328,132.99,36.259,46.94,Normal
3,261,cross_2,50.17,-0.106,92.54,36.251,46.02,Normal
3,261,cross_3,50.37,0.53,52.01,36.25,47.76,Normal
3,261,cross_4,50.32,0.484,9.47,36.275,100.0,Aggressive
3,261,cross_5,50.26,-0.076,66.72,36.026,45.92,Normal
3,264,cross_0,46.75,-0.412,140.79,33.739,46.5,Normal
3,264,cross_1,50.39,0.181,137.05,36.258,46.37,Normal
3,264,cross_2,50.34,0.481,96.6,36.251,47.55,Normal
3,264,cross_3,50.3,-0.192,55.82,36.251,46.39,Normal
3,264,cross_4,50.18,-0.388,6.66,36.274,100.0,Aggressive
3,264,cross_5,50.2,-0.189,62.34,36.134,46.36,Normal
3,267,cross_0,46.82,0.21,144.66,33.74,45.71,Normal
3,267,cross_1,50.37,-0.068,141.18,36.257,45.91,Normal
3,267,cross_2,50.28,-0.172,100.74,36.251,46.31,Normal
3,267,cross_3,50.31,0.037,59.86,36.252,45.77,Normal
3,267,cross_4,50.25,0.21,6.97,36.272,100.0,Aggressive
3,267,cross_5,50.38,0.517,58.11,36.201,47.71,Normal
3,270,cross_0,46.73,-0.25,148.53,33.74,45.85,Normal
3,270,cross_1,50.23,-0.386,145.33,36.256,47.15,Normal
3,270,cross_2,50.39,0.33,104.89,36.251,46.96,Normal
3,270,cross_3,50.17,-0.391,63.92,36.253,47.16,Normal
3,270,cross_4,50.34,0.253,9.42,36.271,99.35,Aggressive
3,270,cross_5,50.21,-0.491,53.88,36.238,47.56,Normal
3,273,cross_0,46.89,0.433,152.39,33.741,46.62,Normal
3,273,cross_1,50.2,-0.082,149.43,36.255,45.93,Normal
3,273,cross_2,50.34,-0.154,109.01,36.25,46.25,Normal
3,273,cross_3,50.33,0.431,67.9,36.254,47.35,Normal
3,273,cross_4,50.34,-0.012,12.52,36.27,90.62,Aggressive
3,273,cross_5,50.38,0.475,49.51,36.252,47.55,Normal
3,276,cross_0,46.74,-0.425,156.25,33.741,46.56,Normal
3,276,cross_1,50.4,0.552,153.56,36.254,47.85,Normal
3,276,cross_2,50.33,-0.013,113.15,36.25,45.68,Normal
3,276,cross_3,50.13,-0.536,71.93,36.255,47.73,Normal
3,276,cross_4,50.25,-0.24,16.27,36.269,82.99,Aggressive
3,276,cross_5,50.32,-0.168,45.16,36.255,47.05,Normal
3,279,cross_0,46.74,0.016,160.13,33.74,44.92,Normal
3,279,cross_1,50.22,-0.503,157.72,36.253,47.61,Normal
3,279,cross_2,50.32,-0.028,117.33,36.25,45.74,Normal
3,279,cross_3,50.23,0.269,76.07,36.255,46.68,Normal
3,279,cross_4,50.31,0.163,20.36,36.268,74.4,Aggressive
3,279,cross_5,50.14,-0.502,40.93,36.255,50.22,Normal
3,282,cross_0,46.7,-0.12,164.02,33.74,45.33,Normal
3,282,cross_1,50.4,0.499,161.87,36.253,47.64,Normal
3,282,cross_2,50.25,-0.198,121.49,36.25,46.4,Normal
3,282,cross_3,50.35,0.344,80.17,36.256,47.01,Normal
3,282,cross_4,50.38,0.18,24.47,36.268,67.22,Normal
3,282,cross_5,50.26,0.354,36.6,36.256,52.78,Normal
3,285,cross_0,46.7,0.002,167.94,33.74,44.85,Normal
3,285,cross_1,50.16,-0.663,166.02,36.252,48.24,Normal
3,285,cross_2,50.18,-0.195,125.7,36.25,46.38,Normal
3,285,cross_3,50.32,-0.091,84.29,36.256,45.99,Normal
3,285,cross_4,50.28,-0.258,28.73,36.267,61.13,Normal
3,285,cross_5,50.26,0.002,32.26,36.256,55.69,Normal
3,288,cross_0,46.92,0.605,171.86,33.741,47.31,Normal
3,288,cross_1,50.39,0.643,170.2,36.251,48.21,Normal
3,288,cross_2,50.26,0.206,129.92,36.25,46.44,Normal
3,288,cross_3,50.15,-0.465,88.46,36.256,47.45,Normal
3,288,cross_4,50.26,-0.07,33.04,36.266,55.1,Normal
3,288,cross_5,50.21,-0.16,28.06,36.256,61.64,Normal
3,291,cross_0,46.84,-0.211,175.83,33.741,45.72,Normal
3,291,cross_1,50.33,-0.173,174.41,36.25,46.32,Normal
3,291,cross_2,50.19,-0.181,134.19,36.25,46.32,Normal
3,291,cross_3,50.35,0.552,92.69,36.255,47.84,Normal
3,291,cross_4,50.16,-0.275,37.51,36.265,51.68,Normal
3,291,cross_5,48.8,-3.912,24.08,36.253,82.44,Aggressive
3,294,cross_0,46.91,0.185,179.82,33.742,45.63,Normal
3,294,cross_1,50.14,-0.512,178.65,36.249,47.64,Normal
3,294,cross_2,50.38,0.531,138.5,36.25,47.76,Normal
3,294,cross_3,50.28,-0.214,96.98,36.255,46.47,Normal
3,294,cross_4,50.36,0.564,42.07,36.265,49.9,Normal
3,294,cross_5,43.98,-13.385,20.77,36.228,91.63,Aggressive
3,297,cross_0,46.77,-0.373,183.85,33.743,46.35,Normal
3,297,cross_1,50.15,0.014,182.91,36.248,45.65,Normal
3,297,cross_2,50.2,-0.497,142.84,36.25,47.59,Normal
3,297,cross_3,50.32,0.133,101.32,36.254,46.16,Normal
3,297,cross_4,50.14,-0.616,46.68,36.265,48.4,Normal
3,297,cross_5,41.41,-7.124,18.3,36.165,95.97,Aggressive
3,300,cross_0,46.82,0.124,187.89,33.745,45.37,Normal
3,300,cross_1,50.34,0.534,187.21,36.248,47.77,Normal
3,300,cross_2,50.36,0.439,147.22,36.25,47.39,Normal
3,300,cross_3,50.24,-0.237,105.69,36.254,46.56,Normal
3,300,cross_4,50.2,0.169,51.33,36.265,46.28,Normal
3,300,cross_5,43.78,6.566,16.45,36.073,100.0,Aggressive
3,303,cross_0,46.66,-0.447,192.03,33.746,46.63,Normal
3,303,cross_1,50.3,-0.111,191.59,36.247,46.07,Normal
3,303,cross_2,50.25,-0.312,151.72,36.251,46.86,Normal
3,303,cross_3,50.16,-0.217,110.2,36.253,46.46,Normal
3,303,cross_4,50.37,0.454,56.27,36.264,47.45,Normal
3,303,cross_5,45.99,6.149,16.21,35.965,100.0,Aggressive
3,306,cross_0,46.81,0.413,196.22,33.747,46.52,Normal
3,306,cross_1,50.29,-0.014,196.03,36.246,45.68,Normal
3,306,cross_2,50.14,-0.305,156.26,36.251,46.81,Normal
3,306,cross_3,50.17,0.034,114.8,36.253,45.73,Normal
3,306,cross_4,50.26,-0.302,61.27,36.264,46.82,Normal
3,306,cross_5,48.6,7.244,17.41,35.853,99.23,Aggressive
3,309,cross_1,50.37,0.22,200.51,36.247,46.52,Normal
3,309,cross_2,50.38,0.66,160.87,36.252,48.28,Normal
3,309,cross_3,50.28,0.296,119.45,36.253,46.8,Normal
3,309,cross_4,50.36,0.283,66.33,36.265,46.77,Normal
3,309,cross_5,50.14,4.281,19.91,35.749,91.67,Aggressive
3,312,cross_2,50.19,-0.531,165.65,36.252,47.72,Normal
3,312,cross_3,50.38,0.284,124.33,36.254,46.78,Normal
3,312,cross_4,50.35,-0.025,71.77,36.266,45.74,Normal
3,312,cross_5,50.4,0.718,24.27,35.654,69.7,Normal
3,315,cross_2,50.35,0.451,170.34,36.252,47.44,Normal
3,315,cross_3,50.23,-0.405,129.1,36.254,47.23,Normal
3,315,cross_4,50.18,-0.475,76.91,36.266,47.49,Normal
3,315,cross_5,50.32,-0.23,28.32,35.569,61.59,Normal
3,318,cross_2,50.16,-0.521,175.07,36.252,47.67,Normal
3,318,cross_3,50.23,-0.004,133.92,36.254,45.63,Normal
3,318,cross_4,50.16,-0.065,82.08,36.267,45.85,Normal
3,318,cross_5,50.37,0.146,32.73,35.493,55.76,Normal
3,321,cross_2,50.37,0.58,179.66,36.253,47.96,Normal
3,321,cross_3,50.27,0.102,138.55,36.254,46.02,Normal
3,321,cross_4,50.2,0.135,86.88,36.268,46.14,Normal
3,321,cross_5,50.22,-0.413,36.57,35.426,53.03,Normal
3,324,cross_2,50.34,-0.093,184.25,36.253,46.0,Normal
3,324,cross_3,50.27,0.005,143.2,36.254,45.64,Normal
3,324,cross_4,50.2,-0.02,91.68,36.268,45.68,Normal
3,324,cross_5,50.35,0.36,40.63,35.368,49.89,Normal
3,327,cross_2,50.19,-0.408,188.65,36.253,47.23,Normal
3,327,cross_3,50.23,-0.128,147.62,36.255,46.12,Normal
